Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6I0XPgr0SFHQcKy9v7Gf0K,"27w1NoOLMX7tJMYqcetPyG","Say I Didn't","The Autobiography","VIC MENSA",2017-07-28,315173,37,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:13Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.513,0.76,5,-5.078,1,0.294,0.247,0,0.239,0.512,91.832,4
6oVz6Htjk970xInBdmOvak,"27w1NoOLMX7tJMYqcetPyG","Memories On 47th St.","The Autobiography","VIC MENSA",2017-07-28,242000,22,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:13Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.652,0.721,1,-5.311,1,0.338,0.00929,0,0.199,0.496,122.85,4
5gdy0ytFSBQykiYc5NmhJL,"27w1NoOLMX7tJMYqcetPyG","Rollin' Like A Stoner","The Autobiography","VIC MENSA",2017-07-28,195920,37,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:14Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.637,0.661,7,-5.23,1,0.0808,0.191,0,0.134,0.393,130.228,4
6b3v4ji1TfJcHrZXPpjuei,"27w1NoOLMX7tJMYqcetPyG","Coffee & Cigarettes","The Autobiography","VIC MENSA",2017-07-28,270400,31,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:15Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.472,0.64,11,-8.186,1,0.126,0.311,0,0.0849,0.252,147.696,4
0RxSL5kjZXO45l38vVerNO,"68kEuyFKyqrdQQLLsmiatm","Crabs In A Bucket","Big Fish Theory","Vince Staples",2017-06-23,197800,44,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:15Z,"conscious hip hop,hip hop,rap,underground hip hop",0.675,0.729,11,-7.494,0,0.124,0.197,0.00374,0.0863,0.0789,130.975,4
6eL1ncVDtQHgSm3E288TS7,"68kEuyFKyqrdQQLLsmiatm","Big Fish","Big Fish Theory","Vince Staples",2017-06-23,198133,55,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:16Z,"conscious hip hop,hip hop,rap,underground hip hop",0.898,0.549,3,-5.706,0,0.311,0.485,0.00000977,0.37,0.756,100.011,4
6q0wu4qjc9XVyqqRv7vlMZ,"68kEuyFKyqrdQQLLsmiatm","Love Can Be...","Big Fish Theory","Vince Staples",2017-06-23,178826,42,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:16Z,"conscious hip hop,hip hop,rap,underground hip hop",0.695,0.634,7,-6.742,1,0.0993,0.016,0.000694,0.459,0.339,123.946,4
2fRoKHW3lzNUKIUTade8nL,"68kEuyFKyqrdQQLLsmiatm","745","Big Fish Theory","Vince Staples",2017-06-23,227560,50,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:16Z,"conscious hip hop,hip hop,rap,underground hip hop",0.785,0.476,1,-9.805,1,0.113,0.115,0.0017,0.092,0.22,118.94,4
35tWhD29yvWwB0IDRr6zsL,"68kEuyFKyqrdQQLLsmiatm","Yeah Right","Big Fish Theory","Vince Staples",2017-06-23,188946,54,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:17Z,"conscious hip hop,hip hop,rap,underground hip hop",0.734,0.468,1,-9.029,1,0.0912,0.018,0,0.382,0.285,118,4
1qSI0rdziYSXKV7oRMO1ls,"68kEuyFKyqrdQQLLsmiatm","Homage","Big Fish Theory","Vince Staples",2017-06-23,173040,42,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:17Z,"conscious hip hop,hip hop,rap,underground hip hop",0.789,0.595,1,-5.192,1,0.182,0.00938,0.00124,0.0896,0.51,147.007,4
2kLI3WeOPoP5rLP1lXr6nH,"68kEuyFKyqrdQQLLsmiatm","SAMO","Big Fish Theory","Vince Staples",2017-06-23,174493,41,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:17Z,"conscious hip hop,hip hop,rap,underground hip hop",0.814,0.513,2,-7.169,1,0.0769,0.014,0.00000546,0.118,0.0833,77.991,4
2MIXhD9W7WL1Txd4Z7bU49,"68kEuyFKyqrdQQLLsmiatm","Party People","Big Fish Theory","Vince Staples",2017-06-23,178506,42,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:18Z,"conscious hip hop,hip hop,rap,underground hip hop",0.541,0.563,11,-6.75,1,0.0737,0.00195,0.117,0.193,0.105,115.399,4
5POEFQCKtD0QxYLfZ2kqEx,"68kEuyFKyqrdQQLLsmiatm","BagBak","Big Fish Theory","Vince Staples",2017-06-23,160506,49,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:18Z,"conscious hip hop,hip hop,rap,underground hip hop",0.76,0.828,1,-4.532,1,0.0789,0.0478,0.000425,0.0894,0.922,82.006,4
2zHmESGHFkWNllG1QvzBxT,"68kEuyFKyqrdQQLLsmiatm","Rain Come Down","Big Fish Theory","Vince Staples",2017-06-23,281053,40,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:19Z,"conscious hip hop,hip hop,rap,underground hip hop",0.882,0.398,8,-8.073,1,0.0554,0.415,0.000142,0.109,0.25,119.999,4
2mu7xUAOYfmUw8PoZzLeYo,"3rExe3A3FzAmYDlQuvW2Wx","Cheesesteaks","God of the Serengeti","Vinnie Paz",2012-10-22,227386,40,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:19Z,"conscious hip hop,philly rap,political hip hop",0.49,0.855,6,-4.548,0,0.269,0.00287,0.0541,0.0623,0.652,88.163,4
1fFWpiIB3HozI4tTkeQMEz,"34EP7KEpOjXcM2TCat1ISk,0ME1RawvWt3qOJnYnxVqeh,0qPUDOVD0aYR2lmCilnscs","One Blood Under W (feat. Masta Killa & Junior Reid)","The W","Wu-Tang Clan,Masta Killa,Junior Reid",2000-11-20,251426,28,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:20Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,lovers rock,old school dancehall,reggae,reggae fusion,roots reggae",0.765,0.607,11,-4.339,0,0.401,0.184,0,0.296,0.781,165.851,4
6aX8O6MZeEW3Soj7oTsrnh,"7eVbT3G1ggf2sz6s7ZV0Ap,4fv5w0LJib9OMbXQegqZ01","X-ecutioners (Theme) Song (feat. Dan The Automator)","Built From Scratch","X-Ecutioners,Dan The Automator",2002-02-26,198800,15,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:20Z,"scratch,turntablism",0.76,0.836,1,-6.821,1,0.291,0.194,0.475,0.137,0.458,97.017,4
25G8NNFBnjXgWCGtyPa1Ax,"68DWke2VjdDmA75aJX5C57","Pop The Trunk","Trunk Muzik 0-60","Yelawolf",2010-01-01,228160,56,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:20Z,"alabama rap",0.912,0.673,2,-8.91,1,0.109,0.0995,0,0.103,0.123,120.157,4
24YKfnFgMZpSa1PEUPrPZX,"5n30a5V4ftXNMHCHChmK2h","Pick Up The Pace","Stone Cold Rhymin' - Deluxe Edition","Young MC",1989-01-01,198866,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:21Z,"hip house,miami bass",0.94,0.554,6,-7.356,1,0.224,0.000473,0.00719,0.307,0.643,121.623,4
